price,num,reason,status,operation,datetime,code
,,insufficient fund,fail,buy,2020-12-14,600297
,,insufficient fund,fail,buy,2020-12-14,002663
,,insufficient fund,fail,buy,2020-12-14,601010
,,insufficient fund,fail,buy,2020-12-14,002815
,,insufficient fund,fail,buy,2020-12-14,600156
,,insufficient fund,fail,buy,2020-12-14,000010
,,insufficient fund,fail,buy,2020-12-14,002741
,,insufficient fund,fail,buy,2020-12-14,000546
,,insufficient fund,fail,buy,2020-12-14,001979
,,insufficient fund,fail,buy,2020-12-14,600400
,,insufficient fund,fail,buy,2020-12-14,603685
,,insufficient fund,fail,buy,2020-12-14,000785
,,insufficient fund,fail,buy,2020-12-15,600889
,,insufficient fund,fail,buy,2020-12-15,600518
,,insufficient fund,fail,buy,2020-12-15,600423
,,insufficient fund,fail,buy,2020-12-15,600526
,,insufficient fund,fail,buy,2020-12-15,000918
,,insufficient fund,fail,buy,2020-12-15,603712
,,insufficient fund,fail,buy,2020-12-15,601007
,,insufficient fund,fail,buy,2020-12-15,000007
,,insufficient fund,fail,buy,2020-12-15,002862
4.85,2100.0,stop_loss,success,sell,2020-12-16,600721
1.41,200.0,stop_loss,success,sell,2020-12-16,002052
5.17,1600.0,strategy_name,success,buy,2020-12-16,002775
,,insufficient fund,fail,buy,2020-12-16,600715
,,insufficient fund,fail,buy,2020-12-16,002421
,,insufficient fund,fail,buy,2020-12-16,000988
,,insufficient fund,fail,buy,2020-12-16,600091
,,insufficient fund,fail,buy,2020-12-16,601518
,,insufficient fund,fail,buy,2020-12-16,600530
,,insufficient fund,fail,buy,2020-12-16,600796
,,insufficient fund,fail,buy,2020-12-16,002374
,,insufficient fund,fail,buy,2020-12-16,000809
,,insufficient fund,fail,buy,2020-12-16,002542
,,insufficient fund,fail,buy,2020-12-16,600734
,,insufficient fund,fail,buy,2020-12-16,000609
,,insufficient fund,fail,buy,2020-12-16,600137
,,insufficient fund,fail,buy,2020-12-16,002042
,,insufficient fund,fail,buy,2020-12-16,600857
,,insufficient fund,fail,buy,2020-12-16,600608
,,insufficient fund,fail,buy,2020-12-16,002174
1.09,100.0,strategy_name,success,buy,2020-12-16,000982
,,insufficient fund,fail,buy,2020-12-16,601900
,,insufficient fund,fail,buy,2020-12-16,600385
,,insufficient fund,fail,buy,2020-12-16,600652
,,insufficient fund,fail,buy,2020-12-16,600180
,,insufficient fund,fail,buy,2020-12-16,000651
,,insufficient fund,fail,buy,2020-12-16,000410
,,insufficient fund,fail,buy,2020-12-16,002175
1.95,5100.0,stop_loss,success,sell,2020-12-17,600090
28.43,300.0,stop_loss,success,sell,2020-12-17,603393
3.63,2700.0,stop_loss,success,sell,2020-12-17,000679
16.25,600.0,strategy_name,success,buy,2020-12-17,002871
5.02,1900.0,strategy_name,success,buy,2020-12-17,002279
15.85,100.0,strategy_name,success,buy,2020-12-17,002757
,,insufficient fund,fail,buy,2020-12-17,600373
,,insufficient fund,fail,buy,2020-12-17,300499
,,insufficient fund,fail,buy,2020-12-17,000038
,,insufficient fund,fail,buy,2020-12-17,603367
2.35,300.0,strategy_name,success,buy,2020-12-17,600187
,,insufficient fund,fail,buy,2020-12-17,600323
,,insufficient fund,fail,buy,2020-12-17,002687
,,insufficient fund,fail,buy,2020-12-17,000990
,,insufficient fund,fail,buy,2020-12-17,002195
,,insufficient fund,fail,buy,2020-12-17,601599
,,insufficient fund,fail,buy,2020-12-17,002888
,,insufficient fund,fail,buy,2020-12-17,000587
,,insufficient fund,fail,buy,2020-12-17,002771
,,insufficient fund,fail,buy,2020-12-17,603729
,,insufficient fund,fail,buy,2020-12-17,002730
,,insufficient fund,fail,buy,2020-12-17,600387
,,insufficient fund,fail,buy,2020-12-17,002457
,,insufficient fund,fail,buy,2020-12-17,002127
,,insufficient fund,fail,buy,2020-12-17,300533
,,insufficient fund,fail,buy,2020-12-17,002655
,,insufficient fund,fail,buy,2020-12-17,000755
,,insufficient fund,fail,buy,2020-12-17,300254
,,insufficient fund,fail,buy,2020-12-17,600728
,,insufficient fund,fail,buy,2020-12-17,002141
,,insufficient fund,fail,buy,2020-12-17,000810
,,insufficient fund,fail,buy,2020-12-17,603955
,,insufficient fund,fail,buy,2020-12-17,002883
,,insufficient fund,fail,buy,2020-12-17,002929
,,insufficient fund,fail,buy,2020-12-17,002822
,,insufficient fund,fail,buy,2020-12-17,688228
,,insufficient fund,fail,buy,2020-12-17,600602
,,insufficient fund,fail,buy,2020-12-17,600112
,,insufficient fund,fail,buy,2020-12-17,600768
,,insufficient fund,fail,buy,2020-12-17,300284
,,insufficient fund,fail,buy,2020-12-17,603895
,,insufficient fund,fail,buy,2020-12-17,688568
,,insufficient fund,fail,buy,2020-12-17,603682
,,insufficient fund,fail,buy,2020-12-17,300053
,,insufficient fund,fail,buy,2020-12-17,000826
,,insufficient fund,fail,buy,2020-12-17,300833
,,insufficient fund,fail,buy,2020-12-17,002873
,,insufficient fund,fail,buy,2020-12-17,603519
,,insufficient fund,fail,buy,2020-12-17,600277
,,insufficient fund,fail,buy,2020-12-17,002298
,,insufficient fund,fail,buy,2020-12-17,600487
,,insufficient fund,fail,buy,2020-12-17,300420
,,insufficient fund,fail,buy,2020-12-17,000666
,,insufficient fund,fail,buy,2020-12-17,688558
,,insufficient fund,fail,buy,2020-12-17,600292
,,insufficient fund,fail,buy,2020-12-17,002452
,,insufficient fund,fail,buy,2020-12-17,002180
,,insufficient fund,fail,buy,2020-12-17,002625
,,insufficient fund,fail,buy,2020-12-17,603289
,,insufficient fund,fail,buy,2020-12-17,600684
,,insufficient fund,fail,buy,2020-12-17,002667
,,insufficient fund,fail,buy,2020-12-17,688365
,,insufficient fund,fail,buy,2020-12-17,605178
,,insufficient fund,fail,buy,2020-12-17,600512
,,insufficient fund,fail,buy,2020-12-17,600379
,,insufficient fund,fail,buy,2020-12-17,600260
,,insufficient fund,fail,buy,2020-12-17,600267
,,insufficient fund,fail,buy,2020-12-17,002633
,,insufficient fund,fail,buy,2020-12-17,600776
,,insufficient fund,fail,buy,2020-12-17,600605
,,insufficient fund,fail,buy,2020-12-17,002931
,,insufficient fund,fail,buy,2020-12-17,002965
,,insufficient fund,fail,buy,2020-12-17,300428
,,insufficient fund,fail,buy,2020-12-17,002406
,,insufficient fund,fail,buy,2020-12-17,603279
,,insufficient fund,fail,buy,2020-12-17,002663
,,insufficient fund,fail,buy,2020-12-17,600592
,,insufficient fund,fail,buy,2020-12-17,603111
,,insufficient fund,fail,buy,2020-12-17,600719
,,insufficient fund,fail,buy,2020-12-17,600590
1.73,200.0,stop_loss,success,sell,2020-12-18,600225
,,insufficient fund,fail,buy,2020-12-18,603179
,,insufficient fund,fail,buy,2020-12-18,603939
,,insufficient fund,fail,buy,2020-12-18,600446
,,insufficient fund,fail,buy,2020-12-18,601886
,,insufficient fund,fail,buy,2020-12-18,002620
,,insufficient fund,fail,buy,2020-12-18,601369
,,insufficient fund,fail,buy,2020-12-18,603017
,,insufficient fund,fail,buy,2020-12-18,603558
,,insufficient fund,fail,buy,2020-12-18,300481
,,insufficient fund,fail,buy,2020-12-18,300577
,,insufficient fund,fail,buy,2020-12-18,000989
,,insufficient fund,fail,buy,2020-12-18,300031
,,insufficient fund,fail,buy,2020-12-18,601858
,,insufficient fund,fail,buy,2020-12-18,603015
,,insufficient fund,fail,buy,2020-12-18,603817
,,insufficient fund,fail,buy,2020-12-18,600037
3.05,100.0,strategy_name,success,buy,2020-12-18,600082
,,insufficient fund,fail,buy,2020-12-18,603496
,,insufficient fund,fail,buy,2020-12-18,002907
,,insufficient fund,fail,buy,2020-12-18,600617
,,insufficient fund,fail,buy,2020-12-18,000421
,,insufficient fund,fail,buy,2020-12-18,603863
,,insufficient fund,fail,buy,2020-12-18,300523
,,insufficient fund,fail,buy,2020-12-18,603189
,,insufficient fund,fail,buy,2020-12-18,600797
,,insufficient fund,fail,buy,2020-12-18,603036
,,insufficient fund,fail,buy,2020-12-18,603183
,,insufficient fund,fail,buy,2020-12-18,601179
,,insufficient fund,fail,buy,2020-12-18,002277
,,insufficient fund,fail,buy,2020-12-18,601619
,,insufficient fund,fail,buy,2020-12-18,600393
,,insufficient fund,fail,buy,2020-12-18,002224
,,insufficient fund,fail,buy,2020-12-18,002519
,,insufficient fund,fail,buy,2020-12-18,002376
,,insufficient fund,fail,buy,2020-12-18,000948
,,insufficient fund,fail,buy,2020-12-18,002947
,,insufficient fund,fail,buy,2020-12-18,600694
,,insufficient fund,fail,buy,2020-12-18,002302
,,insufficient fund,fail,buy,2020-12-18,600704
,,insufficient fund,fail,buy,2020-12-18,603181
,,insufficient fund,fail,buy,2020-12-18,002456
,,insufficient fund,fail,buy,2020-12-18,002031
,,insufficient fund,fail,buy,2020-12-18,600247
,,insufficient fund,fail,buy,2020-12-18,600480
,,insufficient fund,fail,buy,2020-12-18,002433
,,insufficient fund,fail,buy,2020-12-18,603001
,,insufficient fund,fail,buy,2020-12-18,600880
,,insufficient fund,fail,buy,2020-12-18,002822
,,insufficient fund,fail,buy,2020-12-18,002043
,,insufficient fund,fail,buy,2020-12-18,603031
,,insufficient fund,fail,buy,2020-12-18,002052
,,insufficient fund,fail,buy,2020-12-18,601019
,,insufficient fund,fail,buy,2020-12-18,600370
,,insufficient fund,fail,buy,2020-12-18,600148
,,insufficient fund,fail,buy,2020-12-18,000099
,,insufficient fund,fail,buy,2020-12-18,002478
,,insufficient fund,fail,buy,2020-12-18,603908
,,insufficient fund,fail,buy,2020-12-18,002171
,,insufficient fund,fail,buy,2020-12-18,002769
,,insufficient fund,fail,buy,2020-12-18,603611
,,insufficient fund,fail,buy,2020-12-18,002879
,,insufficient fund,fail,buy,2020-12-18,000008
,,insufficient fund,fail,buy,2020-12-18,002526
,,insufficient fund,fail,buy,2020-12-18,002560
,,insufficient fund,fail,buy,2020-12-18,600052
,,insufficient fund,fail,buy,2020-12-18,000969
,,insufficient fund,fail,buy,2020-12-18,002776
,,insufficient fund,fail,buy,2020-12-18,600687
,,insufficient fund,fail,buy,2020-12-18,600398
,,insufficient fund,fail,buy,2020-12-18,300672
,,insufficient fund,fail,buy,2020-12-18,000151
,,insufficient fund,fail,buy,2020-12-18,002024
,,insufficient fund,fail,buy,2020-12-18,600560
,,insufficient fund,fail,buy,2020-12-18,603667
,,insufficient fund,fail,buy,2020-12-18,000611
,,insufficient fund,fail,buy,2020-12-18,600629
,,insufficient fund,fail,buy,2020-12-18,000836
,,insufficient fund,fail,buy,2020-12-18,002792
,,insufficient fund,fail,buy,2020-12-18,300486
,,insufficient fund,fail,buy,2020-12-18,603139
,,insufficient fund,fail,buy,2020-12-18,603359
,,insufficient fund,fail,buy,2020-12-18,002559
,,insufficient fund,fail,buy,2020-12-18,000605
,,insufficient fund,fail,buy,2020-12-18,600628
,,insufficient fund,fail,buy,2020-12-18,000519
,,insufficient fund,fail,buy,2020-12-18,688178
,,insufficient fund,fail,buy,2020-12-18,300608
,,insufficient fund,fail,buy,2020-12-18,603357
,,insufficient fund,fail,buy,2020-12-18,600146
,,insufficient fund,fail,buy,2020-12-18,600635
,,insufficient fund,fail,buy,2020-12-18,600090
,,insufficient fund,fail,buy,2020-12-18,603685
,,insufficient fund,fail,buy,2020-12-21,601766
,,insufficient fund,fail,buy,2020-12-21,002674
,,insufficient fund,fail,buy,2020-12-21,603031
,,insufficient fund,fail,buy,2020-12-21,300119
,,insufficient fund,fail,buy,2020-12-21,600687
,,insufficient fund,fail,buy,2020-12-21,601186
,,insufficient fund,fail,buy,2020-12-21,603996
,,insufficient fund,fail,buy,2020-12-21,002301
,,insufficient fund,fail,buy,2020-12-21,603222
2.24,200.0,stop_loss,success,sell,2020-12-22,002269
,,insufficient fund,fail,buy,2020-12-22,002871
,,insufficient fund,fail,buy,2020-12-22,300679
,,insufficient fund,fail,buy,2020-12-22,603066
,,insufficient fund,fail,buy,2020-12-22,601086
,,insufficient fund,fail,buy,2020-12-22,601886
,,insufficient fund,fail,buy,2020-12-22,688505
,,insufficient fund,fail,buy,2020-12-22,002793
,,insufficient fund,fail,buy,2020-12-22,603496
1.77,200.0,strategy_name,success,buy,2020-12-22,002418
,,insufficient fund,fail,buy,2020-12-22,600209
,,insufficient fund,fail,buy,2020-12-22,002790
,,insufficient fund,fail,buy,2020-12-22,003007
,,insufficient fund,fail,buy,2020-12-22,600200
,,insufficient fund,fail,buy,2020-12-22,603992
,,insufficient fund,fail,buy,2020-12-22,000429
,,insufficient fund,fail,buy,2020-12-22,600793
,,insufficient fund,fail,buy,2020-12-22,603839
,,insufficient fund,fail,buy,2020-12-22,600566
,,insufficient fund,fail,buy,2020-12-22,000952
,,insufficient fund,fail,buy,2020-12-22,002343
,,insufficient fund,fail,buy,2020-12-22,300331
,,insufficient fund,fail,buy,2020-12-22,002692
,,insufficient fund,fail,buy,2020-12-22,601811
,,insufficient fund,fail,buy,2020-12-22,603896
,,insufficient fund,fail,buy,2020-12-22,601111
,,insufficient fund,fail,buy,2020-12-22,688007
,,insufficient fund,fail,buy,2020-12-22,002667
,,insufficient fund,fail,buy,2020-12-22,000668
,,insufficient fund,fail,buy,2020-12-22,600077
,,insufficient fund,fail,buy,2020-12-22,002291
,,insufficient fund,fail,buy,2020-12-22,002899
,,insufficient fund,fail,buy,2020-12-22,600358
,,insufficient fund,fail,buy,2020-12-22,600080
,,insufficient fund,fail,buy,2020-12-22,603279
,,insufficient fund,fail,buy,2020-12-22,600640
2.98,3300.0,stop_loss,success,sell,2020-12-23,002374
5.69,1700.0,stop_loss,success,sell,2020-12-23,002476
1.04,200.0,stop_loss,success,sell,2020-12-23,600978
25.3,300.0,strategy_name,success,buy,2020-12-23,300583
8.68,900.0,strategy_name,success,buy,2020-12-23,600475
,,insufficient fund,fail,buy,2020-12-23,002121
,,insufficient fund,fail,buy,2020-12-23,002775
,,insufficient fund,fail,buy,2020-12-23,300144
,,insufficient fund,fail,buy,2020-12-23,300577
,,insufficient fund,fail,buy,2020-12-23,603367
,,insufficient fund,fail,buy,2020-12-23,603380
,,insufficient fund,fail,buy,2020-12-23,300494
,,insufficient fund,fail,buy,2020-12-23,603269
,,insufficient fund,fail,buy,2020-12-23,603518
,,insufficient fund,fail,buy,2020-12-23,300388
,,insufficient fund,fail,buy,2020-12-23,300606
,,insufficient fund,fail,buy,2020-12-23,688215
,,insufficient fund,fail,buy,2020-12-23,002217
,,insufficient fund,fail,buy,2020-12-23,002989
,,insufficient fund,fail,buy,2020-12-23,300069
,,insufficient fund,fail,buy,2020-12-23,002457
,,insufficient fund,fail,buy,2020-12-23,603887
,,insufficient fund,fail,buy,2020-12-23,600020
,,insufficient fund,fail,buy,2020-12-23,002826
,,insufficient fund,fail,buy,2020-12-23,603551
,,insufficient fund,fail,buy,2020-12-23,000788
,,insufficient fund,fail,buy,2020-12-23,000036
,,insufficient fund,fail,buy,2020-12-23,600748
,,insufficient fund,fail,buy,2020-12-23,000810
,,insufficient fund,fail,buy,2020-12-23,600622
,,insufficient fund,fail,buy,2020-12-23,603332
,,insufficient fund,fail,buy,2020-12-23,603166
,,insufficient fund,fail,buy,2020-12-23,600007
,,insufficient fund,fail,buy,2020-12-23,601019
,,insufficient fund,fail,buy,2020-12-23,603598
,,insufficient fund,fail,buy,2020-12-23,000705
,,insufficient fund,fail,buy,2020-12-23,603682
,,insufficient fund,fail,buy,2020-12-23,603030
,,insufficient fund,fail,buy,2020-12-23,002769
,,insufficient fund,fail,buy,2020-12-23,600288
,,insufficient fund,fail,buy,2020-12-23,300070
,,insufficient fund,fail,buy,2020-12-23,002892
,,insufficient fund,fail,buy,2020-12-23,002337
,,insufficient fund,fail,buy,2020-12-23,601113
,,insufficient fund,fail,buy,2020-12-23,002489
,,insufficient fund,fail,buy,2020-12-23,300025
,,insufficient fund,fail,buy,2020-12-23,603095
,,insufficient fund,fail,buy,2020-12-23,002857
,,insufficient fund,fail,buy,2020-12-23,000627
,,insufficient fund,fail,buy,2020-12-23,002998
,,insufficient fund,fail,buy,2020-12-23,605178
,,insufficient fund,fail,buy,2020-12-23,002849
,,insufficient fund,fail,buy,2020-12-23,002105
,,insufficient fund,fail,buy,2020-12-23,002882
,,insufficient fund,fail,buy,2020-12-23,600652
,,insufficient fund,fail,buy,2020-12-23,600279
,,insufficient fund,fail,buy,2020-12-23,601800
,,insufficient fund,fail,buy,2020-12-23,600156
,,insufficient fund,fail,buy,2020-12-23,300830
,,insufficient fund,fail,buy,2020-12-23,688569
6.99,100.0,stop_loss,success,sell,2020-12-24,603518
,,insufficient fund,fail,buy,2020-12-24,300860
,,insufficient fund,fail,buy,2020-12-24,002395
,,insufficient fund,fail,buy,2020-12-24,600284
1.13,500.0,strategy_name,success,buy,2020-12-24,600247
,,insufficient fund,fail,buy,2020-12-24,603332
,,insufficient fund,fail,buy,2020-12-24,600007
,,insufficient fund,fail,buy,2020-12-24,603056
,,insufficient fund,fail,buy,2020-12-24,603878
,,insufficient fund,fail,buy,2020-12-24,603029
,,insufficient fund,fail,buy,2020-12-24,000953
,,insufficient fund,fail,buy,2020-12-24,002767
,,insufficient fund,fail,buy,2020-12-24,600180
,,insufficient fund,fail,buy,2020-12-24,600823
10.0,100.0,stop_loss,success,sell,2020-12-25,300170
14.4,600.0,stop_loss,success,sell,2020-12-25,600233
22.43,400.0,stop_loss,success,sell,2020-12-25,603093
4.94,2000.0,strategy_name,success,buy,2020-12-25,603101
3.16,1500.0,strategy_name,success,buy,2020-12-25,601107
,,insufficient fund,fail,buy,2020-12-25,603558
,,insufficient fund,fail,buy,2020-12-25,600094
,,insufficient fund,fail,buy,2020-12-25,000802
,,insufficient fund,fail,buy,2020-12-25,600100
,,insufficient fund,fail,buy,2020-12-25,605188
,,insufficient fund,fail,buy,2020-12-25,603389
,,insufficient fund,fail,buy,2020-12-25,603681
,,insufficient fund,fail,buy,2020-12-25,603036
,,insufficient fund,fail,buy,2020-12-25,600133
,,insufficient fund,fail,buy,2020-12-25,300262
,,insufficient fund,fail,buy,2020-12-25,603098
,,insufficient fund,fail,buy,2020-12-25,603331
,,insufficient fund,fail,buy,2020-12-25,300610
,,insufficient fund,fail,buy,2020-12-25,000679
,,insufficient fund,fail,buy,2020-12-25,002153
,,insufficient fund,fail,buy,2020-12-25,603648
,,insufficient fund,fail,buy,2020-12-25,002104
,,insufficient fund,fail,buy,2020-12-25,603969
,,insufficient fund,fail,buy,2020-12-25,002654
,,insufficient fund,fail,buy,2020-12-25,002296
,,insufficient fund,fail,buy,2020-12-25,603917
,,insufficient fund,fail,buy,2020-12-25,600370
,,insufficient fund,fail,buy,2020-12-25,603938
,,insufficient fund,fail,buy,2020-12-25,600208
,,insufficient fund,fail,buy,2020-12-25,600269
,,insufficient fund,fail,buy,2020-12-25,600277
,,insufficient fund,fail,buy,2020-12-25,002908
,,insufficient fund,fail,buy,2020-12-25,600137
,,insufficient fund,fail,buy,2020-12-25,600706
,,insufficient fund,fail,buy,2020-12-25,600637
,,insufficient fund,fail,buy,2020-12-25,601588
,,insufficient fund,fail,buy,2020-12-25,600120
,,insufficient fund,fail,buy,2020-12-25,600340
,,insufficient fund,fail,buy,2020-12-25,002857
,,insufficient fund,fail,buy,2020-12-25,002420
,,insufficient fund,fail,buy,2020-12-25,002628
,,insufficient fund,fail,buy,2020-12-25,603222
,,insufficient fund,fail,buy,2020-12-25,002327
,,insufficient fund,fail,buy,2020-12-25,601199
,,insufficient fund,fail,buy,2020-12-25,603860
,,insufficient fund,fail,buy,2020-12-25,600848
,,insufficient fund,fail,buy,2020-12-25,688093
,,insufficient fund,fail,buy,2020-12-28,000338
,,insufficient fund,fail,buy,2020-12-28,603188
,,insufficient fund,fail,buy,2020-12-28,600731
,,insufficient fund,fail,buy,2020-12-28,300198
,,insufficient fund,fail,buy,2020-12-28,002851
,,insufficient fund,fail,buy,2020-12-28,601333
,,insufficient fund,fail,buy,2020-12-28,600557
,,insufficient fund,fail,buy,2020-12-28,600008
,,insufficient fund,fail,buy,2020-12-28,600684
,,insufficient fund,fail,buy,2020-12-28,600252
,,insufficient fund,fail,buy,2020-12-28,600565
,,insufficient fund,fail,buy,2020-12-28,600824
,,insufficient fund,fail,buy,2020-12-28,601336
12.3,600.0,stop_loss,success,sell,2020-12-29,605166
21.76,200.0,strategy_name,success,buy,2020-12-29,603916
4.27,300.0,strategy_name,success,buy,2020-12-29,002183
,,insufficient fund,fail,buy,2020-12-29,601858
,,insufficient fund,fail,buy,2020-12-29,300635
,,insufficient fund,fail,buy,2020-12-29,688398
,,insufficient fund,fail,buy,2020-12-29,001914
,,insufficient fund,fail,buy,2020-12-29,600828
,,insufficient fund,fail,buy,2020-12-29,603189
,,insufficient fund,fail,buy,2020-12-29,600004
,,insufficient fund,fail,buy,2020-12-29,300636
3.04,100.0,strategy_name,success,buy,2020-12-29,000797
,,insufficient fund,fail,buy,2020-12-29,600115
,,insufficient fund,fail,buy,2020-12-29,002186
,,insufficient fund,fail,buy,2020-12-29,603869
,,insufficient fund,fail,buy,2020-12-29,002912
,,insufficient fund,fail,buy,2020-12-29,002561
,,insufficient fund,fail,buy,2020-12-29,000501
,,insufficient fund,fail,buy,2020-12-29,601567
,,insufficient fund,fail,buy,2020-12-29,002826
,,insufficient fund,fail,buy,2020-12-29,002222
,,insufficient fund,fail,buy,2020-12-29,300322
,,insufficient fund,fail,buy,2020-12-29,600138
,,insufficient fund,fail,buy,2020-12-29,002543
,,insufficient fund,fail,buy,2020-12-29,600986
,,insufficient fund,fail,buy,2020-12-29,000650
,,insufficient fund,fail,buy,2020-12-29,600103
,,insufficient fund,fail,buy,2020-12-29,600258
,,insufficient fund,fail,buy,2020-12-29,002749
,,insufficient fund,fail,buy,2020-12-29,600661
,,insufficient fund,fail,buy,2020-12-29,603969
,,insufficient fund,fail,buy,2020-12-29,600736
,,insufficient fund,fail,buy,2020-12-29,600585
,,insufficient fund,fail,buy,2020-12-29,688128
,,insufficient fund,fail,buy,2020-12-29,000829
,,insufficient fund,fail,buy,2020-12-29,600718
,,insufficient fund,fail,buy,2020-12-29,001872
,,insufficient fund,fail,buy,2020-12-29,000023
,,insufficient fund,fail,buy,2020-12-29,300053
,,insufficient fund,fail,buy,2020-12-29,603030
,,insufficient fund,fail,buy,2020-12-29,300380
,,insufficient fund,fail,buy,2020-12-29,002892
,,insufficient fund,fail,buy,2020-12-29,000978
,,insufficient fund,fail,buy,2020-12-29,688100
,,insufficient fund,fail,buy,2020-12-29,000498
,,insufficient fund,fail,buy,2020-12-29,000553
,,insufficient fund,fail,buy,2020-12-29,002048
,,insufficient fund,fail,buy,2020-12-29,600398
,,insufficient fund,fail,buy,2020-12-29,601816
,,insufficient fund,fail,buy,2020-12-29,002093
,,insufficient fund,fail,buy,2020-12-29,603328
,,insufficient fund,fail,buy,2020-12-29,002038
,,insufficient fund,fail,buy,2020-12-29,600479
,,insufficient fund,fail,buy,2020-12-29,603351
,,insufficient fund,fail,buy,2020-12-29,002012
,,insufficient fund,fail,buy,2020-12-29,002653
,,insufficient fund,fail,buy,2020-12-29,603222
,,insufficient fund,fail,buy,2020-12-29,600577
,,insufficient fund,fail,buy,2020-12-29,601128
,,insufficient fund,fail,buy,2020-12-29,300660
,,insufficient fund,fail,buy,2020-12-29,002583
,,insufficient fund,fail,buy,2020-12-29,002815
,,insufficient fund,fail,buy,2020-12-29,688569
1.32,1000.0,stop_loss,success,sell,2020-12-30,002071
,,insufficient fund,fail,buy,2020-12-30,300695
2.22,400.0,strategy_name,success,buy,2020-12-30,000707
,,insufficient fund,fail,buy,2020-12-30,603038
,,insufficient fund,fail,buy,2020-12-30,000429
,,insufficient fund,fail,buy,2020-12-30,000525
,,insufficient fund,fail,buy,2020-12-30,603088
,,insufficient fund,fail,buy,2020-12-30,002077
,,insufficient fund,fail,buy,2020-12-30,603214
,,insufficient fund,fail,buy,2020-12-30,002462
17.26,500.0,stop_loss,success,sell,2020-12-31,002127
6.97,1000.0,strategy_name,success,buy,2020-12-31,600689
,,insufficient fund,fail,buy,2020-12-31,000606
,,insufficient fund,fail,buy,2020-12-31,603188
,,insufficient fund,fail,buy,2020-12-31,002066
,,insufficient fund,fail,buy,2020-12-31,000429
,,insufficient fund,fail,buy,2020-12-31,600704
,,insufficient fund,fail,buy,2020-12-31,002037
,,insufficient fund,fail,buy,2020-12-31,600665
,,insufficient fund,fail,buy,2020-12-31,002748
,,insufficient fund,fail,buy,2020-12-31,002482
,,insufficient fund,fail,buy,2020-12-31,600735
,,insufficient fund,fail,buy,2020-12-31,002191
,,insufficient fund,fail,buy,2020-12-31,002923
,,insufficient fund,fail,buy,2020-12-31,603300
,,insufficient fund,fail,buy,2020-12-31,600180
,,insufficient fund,fail,buy,2020-12-31,688178
,,insufficient fund,fail,buy,2020-12-31,002677
,,insufficient fund,fail,buy,2020-12-31,000910
3.09,100.0,stop_loss,success,sell,2021-01-04,600439
,,insufficient fund,fail,buy,2021-01-04,002991
,,insufficient fund,fail,buy,2021-01-04,600673
,,insufficient fund,fail,buy,2021-01-04,600129
,,insufficient fund,fail,buy,2021-01-04,300351
,,insufficient fund,fail,buy,2021-01-04,002961
,,insufficient fund,fail,buy,2021-01-04,603838
,,insufficient fund,fail,buy,2021-01-04,601158
,,insufficient fund,fail,buy,2021-01-04,600663
,,insufficient fund,fail,buy,2021-01-04,600825
,,insufficient fund,fail,buy,2021-01-04,000788
,,insufficient fund,fail,buy,2021-01-04,601928
1.9,100.0,strategy_name,success,buy,2021-01-04,600103
,,insufficient fund,fail,buy,2021-01-04,603883
,,insufficient fund,fail,buy,2021-01-04,601515
,,insufficient fund,fail,buy,2021-01-04,603508
,,insufficient fund,fail,buy,2021-01-04,603997
,,insufficient fund,fail,buy,2021-01-04,600376
,,insufficient fund,fail,buy,2021-01-04,601512
,,insufficient fund,fail,buy,2021-01-04,688095
,,insufficient fund,fail,buy,2021-01-04,000727
4.17,100.0,stop_loss,success,sell,2021-01-05,600675
2.4,100.0,stop_loss,success,sell,2021-01-05,000809
1.77,300.0,strategy_name,success,buy,2021-01-05,600759
,,insufficient fund,fail,buy,2021-01-05,002099
,,insufficient fund,fail,buy,2021-01-05,603028
,,insufficient fund,fail,buy,2021-01-05,300146
,,insufficient fund,fail,buy,2021-01-05,002102
,,insufficient fund,fail,buy,2021-01-05,002066
,,insufficient fund,fail,buy,2021-01-05,300267
,,insufficient fund,fail,buy,2021-01-05,600420
,,insufficient fund,fail,buy,2021-01-05,002561
,,insufficient fund,fail,buy,2021-01-05,600050
,,insufficient fund,fail,buy,2021-01-05,000790
,,insufficient fund,fail,buy,2021-01-05,002077
,,insufficient fund,fail,buy,2021-01-05,600748
,,insufficient fund,fail,buy,2021-01-05,002969
,,insufficient fund,fail,buy,2021-01-05,300816
,,insufficient fund,fail,buy,2021-01-05,000720
,,insufficient fund,fail,buy,2021-01-05,688301
,,insufficient fund,fail,buy,2021-01-05,600340
,,insufficient fund,fail,buy,2021-01-05,600684
,,insufficient fund,fail,buy,2021-01-05,000953
,,insufficient fund,fail,buy,2021-01-05,600325
,,insufficient fund,fail,buy,2021-01-05,000537
,,insufficient fund,fail,buy,2021-01-05,002621
,,insufficient fund,fail,buy,2021-01-05,002244
,,insufficient fund,fail,buy,2021-01-05,002802
,,insufficient fund,fail,buy,2021-01-05,002717
,,insufficient fund,fail,buy,2021-01-06,600856
,,insufficient fund,fail,buy,2021-01-06,000005
,,insufficient fund,fail,buy,2021-01-06,002306
,,insufficient fund,fail,buy,2021-01-06,600748
,,insufficient fund,fail,buy,2021-01-06,000607
,,insufficient fund,fail,buy,2021-01-06,600340
,,insufficient fund,fail,buy,2021-01-06,000007
6.77,500.0,stop_loss,success,sell,2021-01-07,002473
4.55,600.0,strategy_name,success,buy,2021-01-07,002574
,,insufficient fund,fail,buy,2021-01-07,600595
